Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,NKE,NKE,NKE,NKE,NKE,,,
2020-06-24,2020,6,24,Wednesday,25,2020-25,94.2,95.05,91.54,93.4,8611600,-0.018053417884056566,93.00285714285714,87.12540000000001
2020-06-25,2020,6,25,Thursday,25,2020-25,92.6,94.89,92.2,94.63,11531400,0.013189517493675584,92.91571428571429,87.43480000000001
2020-06-26,2020,6,26,Friday,25,2020-25,91.92,92.18,87.32,87.42,24918500,-0.07623288449863463,92.20785714285715,87.57639999999999
2020-06-29,2020,6,29,Monday,26,2020-26,87.44,89.59,87.44,89.47,9624200,0.023486746375536605,91.75714285714287,87.6918
2020-06-30,2020,6,30,Tuesday,26,2020-26,89.59,91.74,89.25,91.5,9065500,0.02273928096326361,91.4857142857143,87.8852
2020-07-01,2020,7,1,Wednesday,26,2020-26,91.92,92.13,90.63,90.9,5733800,-0.0066291967980213196,91.63428571428571,88.117
2020-07-02,2020,7,2,Thursday,26,2020-26,92.18,93.01,91.47,91.86,5354900,0.010574576765123744,91.76785714285714,88.3014
2020-07-06,2020,7,6,Monday,27,2020-27,92.97,93.35,92.43,93.28,4995000,0.01544260572127576,91.90857142857143,88.5408
2020-07-07,2020,7,7,Tuesday,27,2020-27,92.59,92.9,90.45,90.59,6352900,-0.028814321113475372,91.77714285714285,88.70739999999999
2020-07-08,2020,7,8,Wednesday,27,2020-27,90.99,92.37,90.49,92.24,5634600,0.018234088525074688,91.75214285714286,88.8884
2020-07-09,2020,7,9,Thursday,27,2020-27,91.97,92.31,89.94,90.51,6282300,-0.018716983803841347,91.6542857142857,89.04539999999999
2020-07-10,2020,7,10,Friday,27,2020-27,90.52,91.5,89.33,91.45,3967000,0.010310272451514058,91.80214285714285,89.23479999999999
2020-07-13,2020,7,13,Monday,28,2020-28,91.69,92.33,89.83,90.02,4845600,-0.015613812578851638,91.59857142857142,89.412
2020-07-14,2020,7,14,Tuesday,28,2020-28,89.9,90.76,89.13,90.3,4850600,0.003110187000237019,91.255,89.62540000000001
2020-07-15,2020,7,15,Wednesday,28,2020-28,91.84,92.43,90.81,91.96,5343700,0.018396091947846527,91.15214285714285,89.86800000000001
2020-07-16,2020,7,16,Thursday,28,2020-28,90.99,91.67,90.56,90.77,3594700,-0.012989866092510405,90.87642857142858,90.06
2020-07-17,2020,7,17,Friday,28,2020-28,90.48,90.74,89.63,89.85,7405700,-0.010075966493242272,91.05,90.2104
2020-07-20,2020,7,20,Monday,29,2020-29,89.12,89.92,88.76,89.26,5822300,-0.0065435436944975,91.035,90.34679999999999
2020-07-21,2020,7,21,Tuesday,29,2020-29,90.45,92.39,89.68,91.79,5855600,0.028332661959442618,91.05571428571429,90.49839999999999
2020-07-22,2020,7,22,Wednesday,29,2020-29,91.61,92.38,91.37,92.31,4097000,0.005591711938566002,91.15642857142858,90.6516
2020-07-23,2020,7,23,Thursday,29,2020-29,91.78,93.49,91.19,91.74,4530500,-0.006167297618396184,91.14785714285713,90.8432
2020-07-24,2020,7,24,Friday,29,2020-29,91.59,92.73,91.18,91.86,5638400,0.001322267943597577,91.04642857142856,91.07880000000002
2020-07-27,2020,7,27,Monday,30,2020-30,90.49,91.83,90.42,90.72,4273400,-0.012394500070889047,91.05571428571429,91.28179999999999
2020-07-28,2020,7,28,Tuesday,30,2020-30,90.48,90.96,89.74,89.84,3822600,-0.00966965129410291,90.88428571428572,91.459
2020-07-29,2020,7,29,Wednesday,30,2020-30,89.99,91.04,89.87,90.49,6872400,0.007270972353388805,90.88285714285715,91.57379999999999
2020-07-30,2020,7,30,Thursday,30,2020-30,90.03,90.74,89.4,90.35,4018400,-0.0015467885190134645,90.80428571428571,91.677
2020-07-31,2020,7,31,Friday,30,2020-30,90.42,91.13,89.87,91.09,5509900,0.00815941699921896,90.88071428571428,91.7682
2020-08-03,2020,8,3,Monday,31,2020-31,91.48,92.66,91.29,91.76,5472700,0.007376272390236416,90.985,91.8484
2020-08-04,2020,8,4,Tuesday,31,2020-31,91.26,91.41,90.1,90.83,7539300,-0.010169604259499199,90.90428571428572,91.9196
2020-08-05,2020,8,5,Wednesday,31,2020-31,90.63,94.49,90.6,94.2,7217500,0.03709018135318232,91.14928571428572,92.00479999999999
2020-08-06,2020,8,6,Thursday,31,2020-31,93.92,94.42,93.35,93.74,4060900,-0.004854635889754544,91.42714285714285,92.0202
2020-08-07,2020,8,7,Friday,31,2020-31,94.26,95.11,93.22,95.06,5545600,0.014037088404097231,91.84142857142857,92.0882
2020-08-10,2020,8,10,Monday,32,2020-32,95.63,99.7,95.56,98.37,12678000,0.03485181381749425,92.31142857142856,92.2156
2020-08-11,2020,8,11,Tuesday,32,2020-32,99.72,100.16,97.86,98.1,5400700,-0.002751181950360171,92.72500000000001,92.3198
2020-08-12,2020,8,12,Wednesday,32,2020-32,98.66,98.82,96.48,98.19,4714800,0.0009512174977357457,93.18571428571428,92.4034
2020-08-13,2020,8,13,Thursday,32,2020-32,98.27,99.85,98.18,99.41,4281700,0.012355086119882452,93.72500000000001,92.4484
2020-08-14,2020,8,14,Friday,32,2020-32,99.03,99.65,98.42,99.32,2985700,-0.0008447749933707671,94.33928571428571,92.54439999999998
2020-08-17,2020,8,17,Monday,33,2020-33,99.39,99.39,98.1,98.6,3017000,-0.007234782384265781,94.965,92.5994
2020-08-18,2020,8,18,Tuesday,33,2020-33,99.35,99.86,98.43,99.83,5023000,0.012398184135449464,95.63214285714285,92.6494
2020-08-19,2020,8,19,Wednesday,33,2020-33,100.5,102.37,100.18,101.15,9508100,0.013274740056020251,96.40357142857144,92.75679999999998
